word_added,s1,s2,s3,similarity_w,sum_cos
principales,"En él están comprendidos los circuitos de encendido, de carga, de arranque y de iluminación, con un elemento común que es la batería. Ésta proporciona energía eléctrica partiendo de una energía química producida por la reacción de un electrónico (disolución de agua destilada y ácido sulfúrico). Es necesario llevar un mantenimiento adecuado de la batería, comprobando y repostando el nivel de electrolito.","Cada coche consta de un motor y gran parte de ellos usan un motor de combustión interna que opera con gasolina. La gasolina, junto con el aire, se echa en una cámara de combustión donde se comprime y se enciende con una chispa. La combustión que resulta de ello produce un golpe de energía que, al repetirlo rápidamente, enciende el coche. En general, se hace referencia a los motores según …",El conjunto de componentes del automóvil que unen las ruedas con el chasis se denomina suspensión. Estos resortes metálicos y amortiguadores guían a las ruedas en su recorrido y transforman la energía cinética (de baches y cuestas) en calorífica.,0.999047577381134,0.0621526044724785
gasolina,"Suele denominarse tapa de cilindros porque es la encargada de encerrarlos y soporta las explosiones que generan. Además, también aloja las válvulas de admisión y escape, las bujías (en motores de gasolina), el árbol de levas que activa las válvulas, los conductos de admisión de aire y combustible y los conductos de escape. Entre la y el bloque se encuentra la “junta de” …",https://capacitateparaelempleo.orgLink original: https://capacitateparaelempleo.org/pages.php?r=.tema&tagID=1753&load=3052&n=0Elementos de los que se compone...,"Es el depósito o alojamiento de combustible, tiene un tapón de drenaje, un orificio respiradero y una tapa de llenado. Un mecanismo indicador de nivel de combustible dentro del tanque y la tubería de conducción. Existen tanques metálicos, pero actualmente son plásticos, reducen el nivel de sedimentos, corrosión y peso.",0.9988327026367188,0.05692662267926295
motores,Una guía rápida y fácil para explicar todas esas partes de un motor y para qué sirven: Cárter Bomba de aceite Bloque motor Cojinetes Cigüeñal Volante de inercia Biela Bulón Pistón Segmentos Cilindro Bomba de agua Filtro de aceite Culata Válvulas Admisión Filtro de aire Escape,"Cuáles son las partes del motor de un coche. Antes de descubrir las partes que componen el motor de un coche, hay que tener en cuenta que no todos los motores son iguales. En el mercado podemos encontrar motores de combustión interna (diésel y gasolina), eléctricos o híbridos. Como la mayoría de los automóviles que se fabrican y están en circulación son de combustión interna, vamos …",Cómo identificar las partes del motor de un coche. ... Aquí se ubican la mayor parte de los relés y de los fusibles del vehículo –suele haber más en otra caja dentro del habitáculo–. Los ...,0.9988120794296265,0.22204170836211434
elementos,"Las ruedas son los elementos sobre los que se apoya el automóvil y las encargadas de dirigir, propulsar o detener el mismo.","Generalmente se utilizan elementos como resortes, amortiguadores hidráulicos, ballestas metálicas, entre otros elementos. La disposición de estos elementos y su configuración otorga al vehículo características especiales, como suavidad, capacidad de carga, maniobrabilidad y estabilidad. Ver la Suspensión Mcpherson",El conjunto de componentes del automóvil que unen las ruedas con el chasis se denomina suspensión. Estos resortes metálicos y amortiguadores guían a las ruedas en su recorrido y transforman la energía cinética (de baches y cuestas) en calorífica.,0.9987882375717163,0.3341267009541869
todas,Partes de un coche Motor Neumáticos Chasis Carrocería Parabrisas Asientos Tapicería Cuadros de mando,"El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux. Frenos de tambor",Partes de un auto y sus funciones El motor. Cada auto funciona con un motor y la mayoría de los autos usan un motor de combustión interna que opera con... La transmisión directa. La transmisión directa es una serie de componentes que conectan el movimiento producido por el... El sistema eléctrico. ...,0.9987826347351074,0.34216830042777113
conjunto,"No existe cuando forma un solo conjunto el motor, caja de cambios y eje motriz. – El eje motriz (par cónico-diferencial) El eje motriz, también llamado puente motriz, puede estar situado en la: o Parte delantera (vehículo de tracción delantera). o Parte trasera del vehículo (vehículo de propulsión trasera).","El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux. Frenos de tambor","Es el conjunto de sistemas que interactuando entre si lo componen. Básicamente, un automóvil se compone de motor, chasis y trasmisión.",0.9987728595733643,0.2274948941065969
chasis,"El freno de tambor es un dispositivo que realiza el frenado del vehículo por fricción. Dicha fricción se produce entre la superficie interior de un cilindro denominado tambor, que gira mecánicamente unido a la rueda, y las zapatas, que permanecen fijas sobre un soporte solidario al chasis del vehículo.","Descubre cómo está hecho el chasis de un carro, en las partes de un carro descubre porque son tan importantes y la forma que les hace resistentes. Los Automó...","Las partes de un chasis Primordialmente, el chasis de carro independiente se compone de diversos elementos, aunque recordemos que es más simple. Este lleva un travesaño delantero, larguero del bastidor delantero, la consola para resorte y travesaño principal para la parte delantera.",0.9987246990203857,0.1418602853646197
además,"Partes de un automóvil . El motor. ... Es más fiable y tiene una mayor duración, así como un menor coste de mantenimiento. Además dispone de un control de emisión de gases del escape más económico. Sin embargo, el aceite de engrase tiene que ser de mejor calidad. Asimismo, el motor diesel tiene menor potencia que el motor de gasolina ...",Partes de un coche Motor Neumáticos Chasis Carrocería Parabrisas Asientos Tapicería Cuadros de mando,"El ECU, conocido también como la Unidad de Control del Motor, es el cerebro del auto. Este dispositivo controla el nivel de combustible que se suministra al motor, el aire, el punto de ignición, la apertura de válvulas, el turbocompresor, entre otros.",0.9986729025840759,0.28207740211155363
mantenimiento,El automóvil está formado por las siguientes partes: Estructura metálica: Conjunto estructural sobre el que se van montando el resto de componentes del vehículo. Carrocería: Destinada a transportar y proteger a los pasajeros y carga. Motor: Generador de potencia que produce el movimiento para ...,"En este artículo se explican estos mantenimientos o desgastes; aceite y filtro del motor, líquido de refrigeración, filtro de aire, filtro de combustible, correa de distribución (¿bomba de agua?), batería, bujías de encendido y bujías de precalentamiento.","Deben revisarse siempre que el vehículo entre al taller para su mantenimiento. FILTROS DE HABITÁCULO. Si el resto de los filtros que se montan en un vehículo tienen como fin garantizar la salud del motor del coche, el de habitáculo se ocupa de la de salud de sus ocupantes.",0.9986593723297119,0.12276461746589878
esenciales,"Los frenos de disco usan un disco giratorio, que se encuentra entre las pastillas de los frenos montadas sobre calibres para reducir el movimiento del coche. Los frenos de tambor usan zapatas que empujan para afuera para contactar la parte inferior de un cilindro giratorio o tambor. Algunos coches contienen los dos tipos de frenos (un tipo para las ruedas delanteras y otro para las …","En ese sentido, la Dirección General de Tráfico (DGT) ha compartido una nota en la que especifica las cinco partes esenciales que deben limpiarse en un coche para evitar la propagación del ...","Como la mayoría de los automóviles que se fabrican y están en circulación son de combustión interna, vamos a analizar este tipo de motores. Así, un motor de combustión interna consta, de manera simplificada, de: Bloque y cilindros; Pistones; Cigüeñal; Culata y válvulas; Cárter inferior; El bloque del motor y los cilindros",0.9986194372177124,0.05146629006548456
